x1,x2,xavg,estim,subj
-10,-10,-10,-2.9135,12
20,-10,5,-2.04287999999997,12
-20,-10,-15,-1.30027999999999,12
-20,0,-10,-1.3783,12
0,-20,-10,-2.73559999999998,12
0,0,0,-0.730222000000026,12
10,-10,0,-1.70272999999997,12
0,20,10,0.453499999999991,12
10,-20,-5,-3.7218,12
10,-10,0,-3.3426,12
0,20,10,3.25051000000002,12
0,20,10,0.999630000000025,12
-10,0,-5,-1.87567999999999,12
10,10,10,1.15379000000001,12
-10,10,0,-1.149,12
10,10,10,2.25740999999999,12
0,-20,-10,-2.98678000000001,12
-10,-20,-15,-2.85615999999999,12
-10,20,5,1.57919999999999,12
20,-10,5,-0.784099999999995,12
-20,-10,-15,0.920039999999972,12
-20,-20,-20,-2.69677000000001,12
10,0,5,-1.87610000000001,12
10,0,5,-2.35016000000002,12
-20,0,-10,-2.41417999999999,12
10,0,5,0.634999999999991,12
-10,10,0,-1.89859999999999,12
-20,-10,-15,-3.71156999999999,12
20,-10,5,0.681569000000025,12
10,-20,-5,-1.78098,12
20,20,20,2.79572000000002,12
20,-10,5,-1.7638,12
-20,10,-5,1.52611999999999,12
20,20,20,-1.09829999999999,12
0,-10,-5,-2.64519999999999,12
0,0,0,-3.46222999999998,12
0,-10,-5,-1.91110600000002,12
0,-20,-10,-1.73843799999997,12
10,10,10,-2.35708999999997,12
0,-10,-5,-1.14169999999999,12
0,-10,-5,-3.05959999999999,12
10,0,5,-2.77159999999998,12
20,-10,5,-1.04710499999999,12
-10,20,5,4.16588899999999,12
10,20,15,7.30398000000002,12
-10,20,5,-1.41929999999999,12
-20,-20,-20,4.088773,12
20,10,15,-2.41630000000001,12
-20,-10,-15,1.97503999999998,12
10,10,10,2.61288999999999,12
-10,-20,-15,-3.5917,12
-20,-20,-20,-2.74588,12
-20,-10,-15,1.52215999999999,12
-10,-10,-10,-2.91266000000002,12
10,0,5,-1.684,12
-10,0,-5,-2.79300000000001,12
0,0,0,-2.5333,12
20,10,15,-1.90780000000001,12
20,0,10,2.58704,12
10,10,10,-1.99459999999999,12
-10,-10,-10,2.886844,12
20,20,20,-2.45160000000001,12
0,20,10,2.46055000000001,12
0,20,10,2.20703000000003,12
-10,0,-5,-3.0341,12
10,20,15,4.36865999999998,12
-10,-10,-10,-1.6019,12
10,-10,0,2.50806,12
0,0,0,-2.25790000000001,12
0,-10,-5,-2.19720999999998,12
10,20,15,2.5651,12
20,10,15,-2.09950000000001,12
-20,10,-5,3.06011000000001,12
10,-20,-5,-3.90787999999998,12
-10,-20,-15,-1.86920000000001,12
20,0,10,-1.89699999999999,12
10,-10,0,-1.60753,12
-20,10,-5,2.36664000000002,12
0,-20,-10,-3.4162,12
10,20,15,2.77145000000002,12
-10,20,5,-2.07320000000001,12
10,-20,-5,-3.95699999999999,12
10,-20,-5,-3.59357,12
10,-10,0,-2.6771,12
20,20,20,3.70053999999999,12
10,20,15,2.76713999999998,12
20,0,10,2.93684999999999,12
-20,10,-5,-2.04419999999999,12
-10,-20,-15,-8.50700000000001,12
-10,10,0,3.87522999999999,12
-10,-10,-10,-2.67317000000003,12
0,10,5,2.82821000000001,12
-20,-20,-20,-4.35130000000001,12
-20,0,-10,2.622816,12
-10,-20,-15,-4.72280000000001,12
20,20,20,-1.57660000000001,12
-20,0,-10,-2.30199999999999,12
0,10,5,2.64482099999998,12
-20,10,-5,3.39938000000001,12
-10,0,-5,-2.59069999999997,12
-10,20,5,-1.78880000000001,12
20,10,15,-1.65600000000001,12
0,-20,-10,-2.78005999999999,12
0,0,0,-1.8904,12
0,10,5,2.62076000000002,12
0,10,5,-2.22127,12
20,0,10,-3.19585999999998,12
0,10,5,-2.35290000000001,12
-10,0,-5,-3.5718,12
-10,10,0,-3.26905999999997,12
20,10,15,3.31063,12
-20,0,-10,-0.933879999999988,12
-20,-20,-20,-2.86419999999998,12
20,0,10,3.90328,12
-10,10,0,-1.94589999999999,12
-10,-10,-10,-1.93484000000001,12
20,-10,5,4.4556,12
-20,-10,-15,-3.15485000000001,12
-20,0,-10,-2.65020000000001,12
0,-20,-10,-2.62813,12
0,0,0,3.663341,12
10,-10,0,2.72793999999999,12
0,20,10,0.707400000000007,12
10,-20,-5,-2.42740000000001,12
10,-10,0,-2.82239999999999,12
0,20,10,-4.01107000000002,12
0,20,10,3.49743000000001,12
-10,0,-5,-3.06417999999996,12
10,10,10,3.69006999999999,12
-10,10,0,-2.52879999999999,12
10,10,10,-4.31763000000001,12
0,-20,-10,-8.97588999999999,12
-10,-20,-15,-3.11933999999997,12
-10,20,5,-2.773,12
20,-10,5,-4.45189999999999,12
-20,-10,-15,-0.878699999999981,12
-20,-20,-20,2.33107000000001,12
10,0,5,-1.74930000000001,12
10,0,5,-1.78215,12
-20,0,-10,2.31340999999998,12
10,0,5,-2.4769,12
-10,10,0,1.9873,12
-20,-10,-15,-2.85284000000001,12
20,-10,5,3.147515,12
10,-20,-5,-3.07357000000002,12
20,20,20,-1.74850000000004,12
20,-10,5,2.6618,12
-20,10,-5,2.30187000000001,12
20,20,20,-1.65379999999999,12
0,-10,-5,-3.53980000000001,12
-10,-20,-15,-3.40184999999997,12
-10,-20,-15,-3.37119999999999,12
0,-10,-5,-0.992703000000006,12
-10,0,-5,-2.39930000000004,12
0,-20,-10,-2.02728000000002,12
0,-10,-5,-2.114,12
-10,-20,-15,-2.53120000000001,12
10,20,15,2.53017999999997,12
-20,10,-5,-3.07560999999998,12
20,0,10,-2.72465,12
0,-20,-10,-3.21440000000001,12
-10,10,0,-2.6447,12
-20,10,-5,1.48955000000001,12
0,10,5,-2.60749999999999,12
10,-20,-5,-2.50419999999997,12
10,10,10,4.17153000000002,12
0,-10,-5,-5.9179,12
10,0,5,-1.9187,12
-10,10,0,-1.73009999999999,12
0,-20,-10,1.51158299999997,12
20,10,15,3.12130000000002,12
-10,-20,-15,-1.38013999999998,12
-20,10,-5,1.80183999999997,12
10,-10,0,3.36659900000001,12
0,-10,-5,-1.6009,12
-20,-10,-15,0.823579999999993,12
-20,-10,-15,-1.23635999999999,12
10,0,5,-1.90049999999999,12
-10,0,-5,-4.13639999999998,12
0,0,0,3.05191500000001,12
20,10,15,-1.77670000000001,12
-20,10,-5,3.23952000000003,12
-20,-10,-15,-4.55871000000002,12
-20,10,-5,-3.244,12
0,20,10,-4.03624000000002,12
-10,20,5,-2.11840000000001,12
-10,20,5,-2.74619999999999,12
20,20,20,-4.94200000000001,12
0,-20,-10,-4.20816000000002,12
10,-10,0,-5.5968,12
-20,-10,-15,1.88105999999999,12
-10,10,0,3.64436000000001,12
20,-10,5,-2.3657,12
10,-20,-5,-5.14751000000001,12
0,0,0,-3.24690000000001,12
20,0,10,3.91014999999999,12
20,-10,5,5.43064500000003,12
10,-20,-5,-4.2176,12
0,20,10,-5.22408000000001,12
-10,20,5,0.538800000000009,12
20,-10,5,3.27868000000001,12
20,20,20,-1.48609999999999,12
20,10,15,-1.48089999999999,12
-10,-10,-10,-1.7277,12
10,20,15,3.63362999999998,12
10,-10,0,-3.80959999999999,12
20,-10,5,-4.3442,12
10,10,10,4.11592999999999,12
20,20,20,3.49365,12
10,20,15,6.4556,12
10,10,10,4.43159000000003,12
-10,-10,-10,-7.20112,12
-20,0,-10,3.71731,12
-20,-20,-20,-1.53299999999999,12
10,10,10,-2.8972,12
-20,-20,-20,-5.81619999999998,12
-20,0,-10,-2.97102000000001,12
10,0,5,-5.24279999999999,12
0,0,0,1.90030000000002,12
-20,-20,-20,-2.44826999999998,12
0,20,10,-2.45879000000002,12
10,-10,0,-4.82693,12
-10,-10,-10,-5.00585000000001,12
10,-20,-5,-5.62989999999999,12
-10,-10,-10,-7.62700000000001,12
-10,0,-5,-5.28399999999999,12
10,0,5,-4.30934000000002,12
20,0,10,-3.84316000000001,12
10,-20,-5,-2.21323000000001,12
-10,20,5,-4.52099999999999,12
10,0,5,-2.86802,12
-10,20,5,4.07927799999999,12
0,20,10,-3.24440000000001,12
0,20,10,-3.49982999999997,12
10,20,15,3.959,12
10,-10,0,-1.97280999999998,12
10,20,15,4.63769000000002,12
-10,0,-5,2.25,12
-20,0,-10,3.11393900000002,12
20,10,15,-3.9487,12
20,0,10,-2.0377,12
0,0,0,-4.1892,12
-10,0,-5,-6.8142,12
20,20,20,-2.53020000000001,12
-20,-20,-20,-3.47611999999998,12
0,10,5,3.37149999999997,12
-20,0,-10,-2.53880000000001,12
-20,0,-10,-3.97210000000001,12
20,0,10,-1.95423,12
-20,-10,-15,-2.66334000000001,12
20,-10,5,3.31485300000003,12
0,10,5,3.83276000000001,12
10,10,10,4.34019000000001,12
0,10,5,-3.14022,12
0,-10,-5,-2.10061000000002,12
20,10,15,-2.816,12
-10,-20,-15,-7.56219999999999,12
20,20,20,2.39377999999999,12
-20,-20,-20,2.78721999999999,12
0,-20,-10,2.51456000000002,12
-10,10,0,-3.25211000000002,12
-10,-10,-10,-0.804269999999974,12
0,10,5,1.91174000000001,12
0,0,0,-2.87173999999999,12
-10,20,5,11.16106,13
10,-10,0,11.46055,13
-20,10,-5,-5.80834,13
-20,0,-10,-9.90799999999999,13
0,20,10,6.45403,13
20,0,10,-5.92850000000001,13
0,-10,-5,-2.9542,13
20,10,15,7.54326,13
10,-20,-5,4.53945,13
20,10,15,-4.577,13
-20,-20,-20,-4.98756,13
10,-20,-5,6.5972,13
0,-20,-10,-7.54300000000001,13
-20,0,-10,3.20011,13
-10,-10,-10,-6.06049999999999,13
-10,20,5,-4.113,13
10,-10,0,3.94597,13
0,0,0,2.16712,13
0,0,0,-2.93898,13
20,20,20,5.86944,13
10,-20,-5,-5.0325,13
-10,10,0,-2.17135,13
10,20,15,-3.3454,13
-10,0,-5,5.252529,13
20,20,20,11.5051,13
10,0,5,5.74777,13
20,10,15,-5.343246,13
0,0,0,-4.95457,13
10,0,5,4.69602,13
0,-10,-5,-3.788119,13
20,10,15,7.15350000000001,13
10,20,15,6.25254,13
10,10,10,2.81559999999999,13
20,-10,5,-3.5729,13
20,20,20,3.55713,13
0,20,10,-2.2052,13
-10,20,5,3.76314,13
-10,10,0,-1.77567999999999,13
-10,-20,-15,-3.3503,13
0,10,5,-3.5215,13
-20,-20,-20,-6.24799999999999,13
-20,-10,-15,4.0973,13
10,10,10,2.55760000000001,13
10,-10,0,-4.79519999999999,13
0,0,0,-3.15142,13
0,10,5,-3.2157,13
-20,-20,-20,-4.65199999999999,13
10,20,15,-3.3691,13
-10,-10,-10,-5.7341,13
-10,-20,-15,-3.63155,13
0,20,10,-4.664,13
0,10,5,-4.0249,13
-10,-20,-15,-3.42869,13
-20,0,-10,-4.3639,13
20,0,10,-1.81059,13
-10,10,0,-3.88039999999999,13
0,-20,-10,2.0548,13
0,-20,-10,2.21770000000001,13
10,20,15,3.58510000000001,13
-20,-20,-20,-2.97575,13
10,0,5,2.378,13
10,-20,-5,-3.72,13
20,-10,5,-2.96249,13
-10,0,-5,-2.765,13
-10,0,-5,-3.62549,13
-20,-10,-15,-3.19820000000001,13
-20,0,-10,-5.25158,13
0,-20,-10,5.40771,13
20,0,10,3.98269999999999,13
0,-10,-5,-7.02609,13
-10,20,5,-2.48443,13
20,10,15,5.26477,13
0,20,10,-5.52762,13
20,0,10,3.38079999999999,13
-20,-20,-20,-7.65429,13
20,20,20,-3.05735,13
-20,-10,-15,-2.7136,13
10,20,15,4.57859999999999,13
-10,-10,-10,-3.5411,13
0,-10,-5,-2.71174,13
0,-20,-10,-6.40854,13
20,20,20,3.5652,13
10,0,5,-2.4121,13
10,10,10,-3.4354,13
-20,-10,-15,-4.51089999999999,13
10,10,10,5.64417,13
0,0,0,-3.0198,13
-10,-10,-10,-2.65741,13
-20,0,-10,-4.7525,13
-10,0,-5,-3.35569,13
-10,-10,-10,-4.66419,13
10,-20,-5,-5.46055,13
0,10,5,-2.5891,13
-10,0,-5,-4.33972,13
-10,-20,-15,-4.68237,13
10,-10,0,-1.693,13
0,20,10,-6.80119000000001,13
0,10,5,-5.92619999999999,13
-10,20,5,4.64419,13
20,0,10,-2.804,13
20,-10,5,-5.32640000000001,13
-10,10,0,-6.03782,13
20,-10,5,2.55507,13
-10,10,0,-3.43495,13
-20,10,-5,-6.93520000000001,13
-20,10,-5,-5.15719999999999,13
-20,10,-5,-4.2697,13
10,-10,0,-3.75210000000001,13
20,-10,5,3.66800000000001,13
-20,-10,-15,-4.07249999999999,13
10,10,10,-2.68700000000001,13
10,0,5,-2.31873,13
0,-10,-5,-4.23179999999999,13
-20,10,-5,-5.995,13
-10,-20,-15,-4.44125,13
-10,-10,-10,-5.00176,13
20,-10,5,-6.37569999999999,13
10,-10,0,6.18941,13
-20,10,-5,-4.28319999999999,13
0,0,0,-7.43561,13
20,20,20,5.75436999999999,13
10,0,5,-1.35905,13
-10,10,0,-3.6524,13
0,0,0,-5.62549999999999,13
-20,10,-5,-4.82761,13
0,20,10,-3.30918,13
-10,0,-5,-4.77160000000001,13
0,-20,-10,-5.0736,13
0,-10,-5,-4.88120000000001,13
-10,10,0,-3.24632,13
-20,-10,-15,-5.30439,13
0,-10,-5,-3.6019,13
20,-10,5,-3.5836,13
20,-10,5,-4.49619999999999,13
10,20,15,-2.6343,13
0,10,5,-0.999629999999996,13
-10,20,5,-5.34899999999999,13
-20,0,-10,-3.01824000000001,13
10,0,5,-2.61794999999999,13
20,0,10,-3.22545,13
0,20,10,-1.43398999999999,13
-10,-20,-15,-6.63391,13
20,20,20,-7.8192,13
-20,10,-5,-1.797979,13
20,0,10,-2.53607,13
-10,-20,-15,-3.0190038,13
-20,-10,-15,-4.59596000000001,13
10,20,15,-4.71780000000001,13
20,0,10,-5.63339999999999,13
10,0,5,-2.89490000000001,13
10,10,10,-5.25219999999999,13
10,10,10,-4.63890000000001,13
-20,-10,-15,-4.39373999999999,13
10,-20,-5,-2.79559999999999,13
10,-20,-5,7.6742,13
-10,0,-5,-5.92567,13
20,10,15,-3.22486,13
10,0,5,-1.602819,13
0,-20,-10,-5.18219999999999,13
0,10,5,-3.50606,13
10,-10,0,-2.96379999999999,13
0,0,0,-5.54104,13
-20,-10,-15,-4.0098,13
0,-10,-5,-3.1173,13
20,-10,5,3.0027,13
10,20,15,6.23774,13
10,10,10,5.873938,13
0,20,10,-4.37289999999999,13
-10,-20,-15,-2.99420000000001,13
-20,0,-10,-5.01985000000001,13
-20,0,-10,-6.95654,13
0,0,0,-2.66550000000001,13
20,0,10,5.807918,13
-10,10,0,3.905306,13
10,-10,0,-3.85720000000001,13
-10,-10,-10,-2.96627,13
-10,10,0,-3.58463,13
-20,-20,-20,-4.71731,13
-10,0,-5,-4.92594,13
-20,0,-10,-5.95294,13
-10,0,-5,-4.70798000000001,13
10,-10,0,-2.81529,13
10,10,10,-4.10939999999999,13
-20,10,-5,2.31121,13
0,-10,-5,-2.2133,13
-10,20,5,-1.424417,13
10,20,15,4.4937,13
0,-20,-10,-3.74969999999999,13
-20,-20,-20,-3.825676,13
0,0,0,-7.5193,13
10,-20,-5,-4.93170000000001,13
-20,-20,-20,-3.42874999999999,13
-10,-20,-15,-4.33043000000001,13
-10,-20,-15,-5.81265,13
-10,0,-5,-5.61322,13
0,-10,-5,-5.8973,13
-10,20,5,-7.1611,13
-20,0,-10,-5.85978,13
0,10,5,-6.38079999999999,13
-10,20,5,-5.73939999999999,13
10,-10,0,-7.66239999999999,13
-20,-20,-20,-3.7263,13
-10,20,5,-8.15369999999999,13
10,10,10,-1.23099999999999,13
10,20,15,-3.46520000000001,13
-10,10,0,-5.20386000000001,13
-20,10,-5,-3.622302,13
20,10,15,5.81625,13
0,-20,-10,-3.00444,13
10,-20,-5,-3.125,13
0,20,10,-3.25477,13
-10,-10,-10,-3.60608,13
-20,-20,-20,-7.7243,13
0,-20,-10,-5.2423,13
20,10,15,4.33170000000001,13
-20,-10,-15,-4.62204,13
10,0,5,-3.36061,13
20,0,10,-1.51491,13
20,-10,5,3.23712999999999,13
-10,-10,-10,-2.06466,13
10,-20,-5,-3.04058,13
20,20,20,-3.07640000000001,13
0,10,5,2.00071,13
20,10,15,3.86581,13
20,10,15,-3.9033,13
-10,-10,-10,-2.31870000000001,13
0,20,10,1.60621999999999,13
20,20,20,1.9391,13
20,20,20,-3.87629999999999,13
0,10,5,-4.30099999999999,13
-10,20,5,2.157,13
10,-10,0,2.84515,13
-20,10,-5,-1.28979,13
-20,0,-10,-2.56389999999999,13
0,20,10,-1.90614,13
20,0,10,-3.15110000000001,13
0,-10,-5,6.61713,13
20,10,15,-1.75021,13
10,-20,-5,-3.42651,13
20,10,15,3.71598,13
-20,-20,-20,-4.34537,13
10,-20,-5,3.1751,13
0,-20,-10,-6.13339999999999,13
-20,0,-10,-1.19859,13
-10,-10,-10,-6.4974,13
-10,20,5,-5.1902,13
10,-10,0,3.56841,13
0,0,0,-2.96376,13
0,0,0,-3.15683,13
20,20,20,5.35749,13
10,-20,-5,-6.46619999999999,13
-10,10,0,2.26027,13
10,20,15,2.62645999999999,13
-10,0,-5,-1.045271,13
20,20,20,4.50353,13
10,0,5,-3.84761,13
20,10,15,3.07397,13
0,0,0,-3.51045000000001,13
10,0,5,-1.427802,13
0,-10,-5,-1.653955,13
20,10,15,5.47409999999999,13
10,20,15,-2.91588,13
10,10,10,-4.54650000000001,13
20,-10,5,3.3707,13
20,20,20,2.92963,13
0,20,10,-4.0428,13
-10,20,5,-0.0513000000000012,13
-10,10,0,-3.07357,13
-10,-20,-15,-5.0535,13
0,10,5,-3.34514,13
-20,-20,-20,-3.55539999999999,13
-20,-10,-15,-4.44,13
10,10,10,-5.2345,13
10,-10,0,-4.03999999999999,13
0,0,0,-4.06858,13
0,10,5,-8.80619999999999,13
-20,-20,-20,-6.0273,13
10,20,15,2.999,13
-10,-10,-10,-5.005,13
-10,-20,-15,-2.8753,13
0,20,10,-5.5048,13
0,10,5,2.8339,13
-10,-20,-15,-3.4442,13
-20,0,-10,-5.5436,13
20,0,10,4.78562,13
-10,10,0,-3.3048,13
0,-20,-10,-2.80680000000001,13
0,-20,-10,-5.1712,13
10,20,15,-8.27549999999999,13
-20,-20,-20,-5.43363,13
10,0,5,3.4537,13
10,-20,-5,-6.02180000000001,13
20,-10,5,3.8274,13
-10,0,-5,-4.45659999999999,13
-10,0,-5,-4.61569,13
-20,-10,-15,-7.5377,13
-20,0,-10,-7.1155,13
0,-20,-10,3.2832,13
20,0,10,-4.5879,13
0,-10,-5,-3.30062,13
-10,20,5,-4.23067,13
20,10,15,-3.436009,13
0,20,10,-3.06617,13
20,0,10,3.9229,13
-20,-20,-20,-3.33223,13
20,20,20,-1.23067,13
-20,-10,-15,-2.8265,13
10,20,15,1.84819999999999,13
-10,-10,-10,-2.303,13
0,-10,-5,-0.72513,13
0,-20,-10,-3.03404,13
20,20,20,-4.54570000000001,13
10,0,5,-1.89014,13
10,10,10,-5.51560000000001,13
-20,-10,-15,-5.7645,13
10,10,10,1.34817,13
0,0,0,-2.90719999999999,13
-10,-10,-10,-3.86681,13
-20,0,-10,-4.45400000000001,13
-10,0,-5,-2.24883,13
-10,-10,-10,-1.67447,13
10,-20,-5,3.15485,13
0,10,5,-5.2711,13
-10,0,-5,-3.03177,13
-10,-20,-15,-3.89115,13
10,-10,0,-3.1448,13
0,20,10,-2.5043,13
0,10,5,-4.2285,13
-10,20,5,1.880147,13
20,0,10,-6.25442,13
20,-10,5,1.85919999999999,13
-10,10,0,-2.91768,13
20,-10,5,-2.9756,13
-10,10,0,-3.61151,13
-20,10,-5,-3.9425,13
-20,10,-5,-3.67760000000001,13
-20,10,-5,-2.49260000000001,13
10,-10,0,1.685,13
20,-10,5,-3.20009999999999,13
-20,-10,-15,-3.90979999999999,13
10,10,10,2.1446,13
10,0,5,2.55429,13
0,-10,-5,-2.78919999999999,13
-20,10,-5,-3.18639999999999,13
-10,-20,-15,-1.88093000000001,13
-10,20,5,1.99847,13
10,-10,0,3.01788,13
-20,10,-5,-1.82679,13
-20,0,-10,-3.42080000000001,13
0,20,10,5.14576,13
20,0,10,-6.6429,13
0,-10,-5,-1.23746,13
20,10,15,-2.27275,13
10,-20,-5,-0.743209999999998,13
20,10,15,-1.36061,13
-20,-20,-20,-2.8261,13
10,-20,-5,2.5775,13
0,-20,-10,-2.50190000000001,13
-20,0,-10,-1.87528,13
-10,-10,-10,-5.80539999999999,13
-10,20,5,-3.6558,13
10,-10,0,-1.73264,13
0,0,0,-1.34683,13
0,0,0,-2.90195,13
20,20,20,6.47688,13
10,-20,-5,-6.29259999999999,13
-10,10,0,-1.79494,13
10,20,15,-1.34811000000001,13
-10,0,-5,-2.4193194,13
20,20,20,4.33195000000001,13
10,0,5,5.24615,13
20,10,15,1.8637,13
0,0,0,-4.00444,13
10,0,5,2.003704,13
0,-10,-5,1.72886,13
20,10,15,-1.92750000000001,13
10,20,15,2.87683,13
10,10,10,-4.0042,13
20,-10,5,3.2773,13
20,20,20,3.03085,13
0,20,10,-4.5737,13
-10,20,5,-2.20112,13
-10,10,0,-3.53091000000001,13
-10,-20,-15,-2.8327,13
0,10,5,-1.51416,13
-20,-20,-20,-4.18299999999999,13
-20,-10,-15,-6.127,13
10,10,10,-3.4349,13
10,-10,0,-4.80430000000001,13
0,0,0,-2.08424,13
0,10,5,-3.43219999999999,13
-20,-20,-20,-2.46780000000001,13
10,20,15,-3.3801,13
-10,-10,-10,-4.8541,13
-10,-20,-15,-4.33019,13
0,20,10,-3.65260000000001,13
0,10,5,-4.8886,13
-10,-20,-15,-1.03535,13
-20,0,-10,-0.431399999999996,13
20,0,10,-1.16467,13
-10,10,0,-4.62220000000001,13
0,-20,-10,-3.81559999999999,13
0,-20,-10,-2.90520000000001,13
10,20,15,4.17150000000001,13
-20,-20,-20,-3.24838,13
10,0,5,3.32980000000001,13
10,-20,-5,3.6429,13
20,-10,5,2.75006999999999,13
-10,0,-5,1.0354,13
-10,0,-5,-2.76576,13
-20,-10,-15,-2.96379999999999,13
-20,0,-10,-3.98294,13
0,-20,-10,1.83173,13
20,0,10,1.7398,13
0,-10,-5,-2.03001,13
-10,20,5,-1.95048,13
20,10,15,1.790543,13
0,20,10,-2.91025999999999,13
20,0,10,0.782409999999999,13
-20,-20,-20,-2.59831,13
20,20,20,-2.15761,13
-20,-10,-15,-3.43170000000001,13
10,20,15,2.60329999999999,13
-10,-10,-10,-1.1741,13
0,-10,-5,-0.15485,13
0,-20,-10,-0.790239999999997,13
20,20,20,4.0609,13
10,0,5,1.57729999999999,13
10,10,10,-3.2296,13
-20,-10,-15,-1.0318,13
10,10,10,3.03825000000001,13
0,0,0,-4.7167,13
-10,-10,-10,-4.05941,13
-20,0,-10,-8.34020000000001,13
-10,0,-5,-2.52136,13
-10,-10,-10,-3.35997,13
10,-20,-5,1.9135,13
0,10,5,-2.7367,13
-10,0,-5,-0.499589999999998,13
-10,-20,-15,-2.90682,13
10,-10,0,-4.64019999999999,13
0,20,10,2.0685,13
0,10,5,-1.72059999999999,13
-10,20,5,0.627885,13
20,0,10,-1.9688,13
20,-10,5,2.6617,13
-10,10,0,-3.09476,13
20,-10,5,-0.814159999999999,13
-10,10,0,-2.03135,13
-20,10,-5,-4.0128,13
-20,10,-5,-0.473700000000008,13
-20,10,-5,-1.45400000000001,13
10,-10,0,-1.78479999999999,13
20,-10,5,-0.938999999999993,13
-20,-10,-15,-5.00489999999999,13
10,10,10,-2.96629999999999,13
10,0,5,2.25262,13
0,-10,-5,-1.46289999999999,13
-20,10,-5,-2.63319999999999,13
-10,20,5,1.35709,13
10,-10,0,-2.30183,13
-20,10,-5,-1.08906,13
-20,0,-10,-2.6559,13
0,20,10,-0.786999999999999,13
20,0,10,4.40520000000001,13
0,-10,-5,-2.49052,13
20,10,15,-0.897770000000001,13
10,-20,-5,-0.754260000000002,13
20,10,15,2.83019,13
-20,-20,-20,-1.64418999999999,13
10,-20,-5,2.9875,13
0,-20,-10,-3.2195,13
-20,0,-10,-1.63735,13
-10,-10,-10,-4.08000000000001,13
-10,20,5,-2.94059999999999,13
10,-10,0,1.91084,13
0,0,0,1.34787,13
0,0,0,-1.24425,13
20,20,20,1.23313,13
10,-20,-5,-3.7525,13
-10,10,0,-0.498449999999998,13
10,20,15,-1.28256,13
-10,0,-5,2.496076,13
20,20,20,3.31372,13
10,0,5,3.61443,13
20,10,15,-1.53507,13
0,0,0,-2.72951,13
10,0,5,-2.554851,13
0,-10,-5,-2.792233,13
20,10,15,0.246399999999994,13
10,20,15,0.577219999999997,13
10,10,10,-1.78559999999999,13
20,-10,5,2.50040000000001,13
20,20,20,1.74488,13
0,20,10,-5.251,13
-10,20,5,-0.962489999999999,13
-10,10,0,-2.10095,13
-10,-20,-15,-1.7424,13
0,10,5,-1.90382,13
-20,-20,-20,-2.98759999999999,13
-20,-10,-15,-3.9525,13
10,10,10,0.0559000000000083,13
10,-10,0,3.1885,13
0,0,0,-2.32744,13
0,10,5,-3.96029999999999,13
-20,-20,-20,-6.08439999999999,13
10,20,15,2.94579999999999,13
-10,-10,-10,-4.3742,13
-10,-20,-15,-3.73548,13
0,20,10,-5.53449999999999,13
0,10,5,-1.81790000000001,13
-10,-20,-15,-2.61988,13
-20,0,-10,-5.1771,13
20,0,10,2.72454,13
-10,10,0,-5.99460000000001,13
0,-20,-10,-3.8827,13
0,-20,-10,-2.26230000000001,13
10,20,15,2.64570000000001,13
-20,-20,-20,-2.14217,13
10,0,5,0.311199999999999,13
10,-20,-5,4.3614,13
20,-10,5,0.649720000000002,13
-10,0,-5,-1.9465,13
-10,0,-5,-1.96455,13
-20,-10,-15,-5.14699999999999,13
-20,0,-10,-3.3918,13
0,-20,-10,3.4369,13
20,0,10,6.3112,13
0,-10,-5,-0.156059999999997,13
-10,20,5,-1.23235,13
20,10,15,-1.269778,13
0,20,10,-0.960939999999994,13
20,0,10,-1.25223,13
-20,-20,-20,-2.26434,13
20,20,20,-2.08893,13
-20,-10,-15,-3.5463,13
10,20,15,4.11940000000001,13
-10,-10,-10,-1.69110000000001,13
0,-10,-5,-1.38697,13
0,-20,-10,-5.55826,13
20,20,20,-5.25,13
10,0,5,1.78428,13
10,10,10,0.317499999999995,13
-20,-10,-15,-4.64699999999999,13
10,10,10,1.15886999999999,13
0,0,0,-3.32570000000001,13
-10,-10,-10,-3.05589,13
-20,0,-10,-3.10169999999999,13
-10,0,-5,-2.82007,13
-10,-10,-10,-2.70146,13
10,-20,-5,1.56369,13
0,10,5,-3.6147,13
-10,0,-5,-4.09085,13
-10,-20,-15,-2.88791,13
10,-10,0,-5.03319999999999,13
0,20,10,-3.32429999999999,13
0,10,5,-4.1711,13
-10,20,5,1.516442,13
20,0,10,-2.3926,13
20,-10,5,-1.21279999999999,13
-10,10,0,-1.43022,13
20,-10,5,-2.05807,13
-10,10,0,-3.1701,13
-20,10,-5,-4.54239999999999,13
-20,10,-5,-0.690100000000001,13
-20,10,-5,-1.86920000000001,13
10,-10,0,2.96379999999999,13
20,-10,5,-3.042,13
-20,-10,-15,-4.62950000000001,13
10,10,10,2.9151,13
10,0,5,2.17103,13
0,-10,-5,-1.85040000000001,13
-20,10,-5,-2.24799999999999,13
-10,-20,-15,-2.46127,13
-10,20,5,1.32338,13
10,-10,0,-2.40518,13
-20,10,-5,-1.86762,13
-20,0,-10,2.81360000000001,13
0,20,10,-1.14415,13
20,0,10,1.31739999999999,13
0,-10,-5,-1.84573,13
20,10,15,1.39116,13
10,-20,-5,-1.45941,13
20,10,15,2.9848,13
-20,-20,-20,-1.64418999999999,13
10,-20,-5,-1.55128000000001,13
0,-20,-10,-1.3331,13
-20,0,-10,-0.941990000000001,13
-10,-10,-10,-2.9314,13
-10,20,5,-1.85040000000001,13
10,-10,0,0.540590000000002,13
0,0,0,-0.689419999999998,13
0,0,0,-1.05614,13
